productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000K9JRH8,3 Pack of Da Bird Guinea Feather Refills,A2TWVOXWFRCN4H,0/0,5,1357948800,My cat LOVES this toy! Every time I get it out to play she runs after it as fast as she can. The feather part of the toy spins around so it looks like a bird which makes it even more entertaining.,pet supplies,cats,toys
B000EADBF2,30' Large Dog Tie Out Cable Leash,A3RPKDGO47DS2O,02-Feb,5,1344384000,"Great product! Bought many in pet stores and latches failed in less than 8 mos. The cable color fades in the Florida sun, but latch remains pliable in the wet summers. Will order again!",pet supplies,dogs,training behavior aids
B00030DEZA,"300 8"" Glow Light Stick Bracelets WHOLESALE PACK",A22L9D970NX10R,0/0,3,1353369600,So I was going to a convention and I wanted to have some fun so I got these and covered myself in costume with them and went to the rave tossing them out to people. Was a great time so I have no real complaints about this item.,toys games,electronics for kids,unknown
B0001JX9IU,36 Stink Bombs/ Stink Bomb- w/ Itching Powder,A1QOQ1SQEQKRIF,0/0,5,1354492800,This item served the exact purpose why I ordered it. Price was perfect and smell was spectacular. Would recommend to a friend.,toys games,grown up toys,novelty gag toys
B000GHVJWA,360 Black Cologne by Perry Ellis for men Colognes,A31VNRBKI4A2DZ,0/0,5,1356393600,the packaging and design is excellent. what I expected and meets loa offer made. I arrive on time. happy with the purchase,beauty,fragrance,men s
B000JFN6VG,37 Key Day Care Durable,A10NG6QH0Z5D8X,0/0,3,1358294400,"The over all is ok. I do not like the keys you have to hit them hard so they make a sound. If you hit them like a normal keyboard or piano it will not work. good for kids that like to pound on them. Also the bench the only thing you have to assemble the holes for the bolts are to small and you cant get the bolts in, i am going to have to redrill the holes bigger. NO QUALITY CONTROL.The finish is nice.",toys games,dress up pretend play,pretend play
B000KEPE52,37-Key Elite Baby Grand - Black,A2NG87CHBZU88U,0/0,4,1356220800,"We bought this for our nieces. For whatever reason I had the unrealistic expectation that this was going to sound almost like a full size piano. It doesn't. It is a kids piano that looks and sounds like a kids piano. My nieces love it and have started learning how to play. Great product, just be smarter than I am and have realistic expectations when you purchase it.",toys games,dress up pretend play,pretend play
B000J1K65E,3D Christmas Glasses - Holiday Specs - JINGLE BELLS - latest one - Transform Christmas Lights Into Magical Images - 9 different styles - 18 Pairs - Ships Flat Unfolded,A12JWVLJHHU2ET,0/0,4,1356998400,Holiday Specs are great for looking at Christmas lights! They are especially fun for kids and adults can enjoy them too.,toys games,action toy figures,figures
B000N5T8KA,3-D Mirascope,A3JD87DUPU2I56,0/0,5,1356307200,Interesting for people to think a coin is floating on the top when it's not. Great for office desks or even in a classroom. Science toys are fun and mind boggling!,toys games,novelty gag toys,unknown
B00000JX3B,3D Wooden Velociraptor Large Puzzle,A35W670JF8MZMG,0/0,4,1358467200,What I expected....good quality components with some sanding required. I would think this is for 10 and up or younger with adult help.,toys games,puzzles,d puzzles
B0006II6S4,3-in-1 Joint Formula,A2DHU5LKK3EED9,01-Feb,3,1354147200,"It smells a little like chocolate when I opened the bottle but it definitely doesn't taste like it. In fact, it's a little salty tasting. My biggest complaint is the size. It's HUGE! I had problems swallowing just one and the directions say to take 6 per day!!",health personal care,health care,pain relievers
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A3TQQS60N36HAQ,0/0,4,1347062400,"Good starter stethoscope. I got the 'purple' one and it's actually blue. Other than the color, it's a good buy.",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",AR9JY0CFE1E9Z,0/0,1,1348617600,This stethoscope is not Caribbean blue it is garden hose green no rainbow colors as described very very disappointing the wrong item was shipped to my home,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",AD0JBHNYIHG04,0/0,5,1349136000,"This stethoscope meets all the expectations one would have for a Littman product. The stealth black is very unique and I have yet to encounter anyone else with one. Naturally, the acoustics are crystal clear and I am able to wear this around my neck for a full 12 hour shift without it being cumbersome.",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",AFMY7RKRWMZSU,0/0,4,1349481600,"Bought this for my nursing student daughter. Seems really good. She needed a better one than she had and after some research, this was the one she chose. She likes it.",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A3728VAMIKZ1AB,0/0,3,1349740800,"Littmann Classic II SE stethoscope was received. Postage took longer than expected by a week, but that could be because I live in Darwin. The color is NOT AT ALL like the picture, tubing is very dark green and metal ear pieces are gold not silver. Makes the whole thing look very mismatched not at all pretty like it displays in the picture. Slightly disappointed as this is my very first stethoscope but I do not have 6 weeks plus to wait to get one that I am happy with. Maybe the description/photo should be amended?",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A3UFRVEBEULXOR,0/0,5,1354147200,I love my new stethoscope. The sound is great and it is very distinctive looking. It arrived quickly and is beautiful.,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A38XN06DXXXB23,0/0,3,1355788800,"The color wasn't exactly like the picture. Its more matte, dull, and a bit darker. I was looking for a lighter shade of this color. My roommate and I bought the same stethoscope with the same color title, but from different sources and for some reason hers looks exactly like the picture and mine didnt. Thats the only reason for the 3 stars.Other than that it's great. Littmanns are the best. It comes with a second pair of ear pieces that are much better at tuning out extra noises and hearing what you intended to hear.",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",ATPZL7RTT3T57,0/0,5,1355961600,I like my new stethoscope. The sounds are crisp and lear. It is good for general examination and basic heart murmurs.,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A10E02M8JVYKFC,0/0,5,1356566400,It meets my expectations and I would recoment it to others. I choose it because I trust the brand. It works well for my coworkers.,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A5J394HPM4HMQ,0/0,1,1356912000,I received the plastic one instead of what's in the picture which I purchased because of the price. I felt deceived,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A3RQ0JW3CGQST8,0/0,5,1357430400,"The title says it all. I needed to buy a stethoscope for my wife. I did my research and it was clear that the Littman Classic II was the right tool and a great price. I had gone to nursing supply stores and all had it, but at higher prices.She's very happy and so too am I!",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A3RKWR9E95TO66,0/0,5,1358208000,"The color is absolutely wonderful. This stethoscope is well made and durable. As an RN, I have been using it for about 3 years now and it is still like I just bought it. Cleans easily and sound is clear. Would recommend.",health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A26SFHQ9IE4SVK,0/0,5,1358467200,Got this for a gift for a nursing student and she loved it. It is eye catching and looks very nice.,health personal care,medical supplies equipment,health monitors
B000F4OYOY,"3M Littmann Classic II S.E. Stethoscope, Orange Tube, 28 inch, 2812",A181PF84ZF6U11,0/1,5,1359676800,sin duda al primer uso se siente la diferencia e la calidad del sonido con respecto a los diferentes fonendoscopios que ya he probado!!,health personal care,medical supplies equipment,health monitors
